method,rank,query_track_id,query_artist,query_song,query_genre,match_track_id,match_artist,match_song,match_genre,score
correlation,1,TRVQHEV128F4259AB2,The Clash,I Fought The Law,punk,TRGLGNR128F1487A6F,Manafest,Runaway,hip hop,0.8522473054478472
correlation,2,TRVQHEV128F4259AB2,The Clash,I Fought The Law,punk,TRZPHVT128F4298109,The Cat Empire,The Car Song,reggae,0.8161598467740974
correlation,3,TRVQHEV128F4259AB2,The Clash,I Fought The Law,punk,TRFTCVG128F4231AB1,Ramones,Needles And Pins (Remastered Album Version ),punk,0.8083592999904783
correlation,1,TRVMLEW128F425A82D,The Clash,The Magnificent Seven,punk,TRQYUKJ12903C9A1CE,Kevin Devine,It's Only Your Life,folk,0.7502114586580519
correlation,2,TRVMLEW128F425A82D,The Clash,The Magnificent Seven,punk,TRQDCPN128F1453C8B,Joss Stone,Killing Time,r&b/soul,0.743003265630707
correlation,3,TRVMLEW128F425A82D,The Clash,The Magnificent Seven,punk,TRBJXPW128F428D3CD,A Tribe Called Quest,The Hop,hip hop,0.7399541216537012
correlation,1,TRWVZBZ128F1462E08,Yellowcard,Believe,punk,TRRYCLJ128F42A56FF,Ledisi,Alright,r&b/soul,0.6013791461857579
correlation,2,TRWVZBZ128F1462E08,Yellowcard,Believe,punk,TRDQYBC128F4277093,Lauryn Hill,Everything Is Everything,r&b/soul,0.5270296594780668
correlation,3,TRWVZBZ128F1462E08,Yellowcard,Believe,punk,TRLXZCU128F4298B33,The Enemy,It's Not OK [Live From London],rock,0.506105778434606
correlation,1,TRQYGUV128F1462E01,Yellowcard,Empty Apartment,punk,TROMMRU128F4250C74,Classified,All About U,hip hop,0.7930815008868375
correlation,2,TRQYGUV128F1462E01,Yellowcard,Empty Apartment,punk,TRQYUKJ12903C9A1CE,Kevin Devine,It's Only Your Life,folk,0.7555546316559776
correlation,3,TRQYGUV128F1462E01,Yellowcard,Empty Apartment,punk,TRTNLQZ128F425C3D2,The Zutons,What's Your Problem,rock,0.752558782726658
correlation,1,TRBKLDM128F427D0DA,Rise Against,But Tonight We Dance,punk,TRPFDHQ128F42B97F9,Vashti Bunyan,Hidden,folk,0.659319615009436
correlation,2,TRBKLDM128F427D0DA,Rise Against,But Tonight We Dance,punk,TRBZXAC12903CBB0CE,Atmosphere,Happymess,hip hop,0.644130727728655
correlation,3,TRBKLDM128F427D0DA,Rise Against,But Tonight We Dance,punk,TRHXCSQ128F14766FF,Elvis Costello,Puck Two,classical,0.6400259523592019
correlation,1,TRKSDBX128F9345DC9,Rise Against,Faint Resemblance,punk,TRFUNRS128F9346BF4,Tony Sly,On the Outside,folk,0.6664977046527609
correlation,2,TRKSDBX128F9345DC9,Rise Against,Faint Resemblance,punk,TRPVRGM128F932D5C3,Dar Williams,Are You Out There,folk,0.6548289483086831
correlation,3,TRKSDBX128F9345DC9,Rise Against,Faint Resemblance,punk,TRMFBBG12903CE4564,Alannah Myles,I Love You,jazz,0.6462399386898081
correlation,1,TRMGOLR128F933A7DB,Rise Against,Survive,punk,TRFGWTJ128E0783A47,The Misfits,Static Age,punk,0.6889561780477299
correlation,2,TRMGOLR128F933A7DB,Rise Against,Survive,punk,TROCPYO128F92F9ADC,Modern Life Is War,Destination: Death or Better Days,metal,0.6866576694446275
correlation,3,TRMGOLR128F933A7DB,Rise Against,Survive,punk,TRJOQXR128F92EB51A,Thompson Twins,We Are Detective,pop,0.6790445341949752
correlation,1,TRFNVPY128F92D2626,Rise Against,The Dirt Whispered,punk,TREBQOW128F92C4549,Common,Book Of Life,hip hop,0.7291292995498333
correlation,2,TRFNVPY128F92D2626,Rise Against,The Dirt Whispered,punk,TRDSUZH128F425BAC3,RODNEY CROWELL,Preachin' To The Choir,country,0.7274307230129808
correlation,3,TRFNVPY128F92D2626,Rise Against,The Dirt Whispered,punk,TRXRINO128F4264CCB,Wade Hayes,I'm Still Dancin' With You,country,0.7166599105005178
correlation,1,TRPSYVF128F428A446,The Offspring,Get It Right (Album Version),punk,TREBRPS128E07938F2,Veruca Salt,Stoneface,rock,0.6797783982232325
correlation,2,TRPSYVF128F428A446,The Offspring,Get It Right (Album Version),punk,TRQBHPO128F9307C8E,New Found Glory,I'll Never Love Again,punk,0.6754940000982765
correlation,3,TRPSYVF128F428A446,The Offspring,Get It Right (Album Version),punk,TRDSLPM128F1495679,Gang Starr,Code Of The Streets (Explicit),hip hop,0.6648292196587253
correlation,1,TROGTUS128F932D6CB,The Offspring,Want You Bad,punk,TRISFKH128F9336E63,Beastie Boys,So What'Cha Want (Butt Naked Version) (Explicit) (2009 Digital Remaster),hip hop,0.7923761857122266
correlation,2,TROGTUS128F932D6CB,The Offspring,Want You Bad,punk,TRNHSZN128F930FF03,Clawfinger,Revenge,metal,0.7914956272938087
correlation,3,TROGTUS128F932D6CB,The Offspring,Want You Bad,punk,TRWNUXN128F93095BF,Angela Bofill,I Try,r&b/soul,0.7896786552576098
correlation,1,TRZVPFY128F92E19DF,The Offspring,Staring At The Sun,punk,TRKLAOB12903C9A1CD,Kevin Devine,Fever Moon,folk,0.7395774479076894
correlation,2,TRZVPFY128F92E19DF,The Offspring,Staring At The Sun,punk,TRNHSZN128F930FF03,Clawfinger,Revenge,metal,0.7310384865398265
correlation,3,TRZVPFY128F92E19DF,The Offspring,Staring At The Sun,punk,TRLOMAF128F92DF3DB,Amanda Jenssen,Don't Worry,r&b/soul,0.6993608344713036
correlation,1,TRGAEVY128F428BEF6,Bad Religion,Operation Rescue,punk,TRSPCDB128F1464F66,Fad Gadget,Plain Clothes,electronic,0.5766946729351795
correlation,2,TRGAEVY128F428BEF6,Bad Religion,Operation Rescue,punk,TRCAYQT128F423DA11,Suffocation,Brood Of Hatred (Album Version),metal,0.5752083467334715
correlation,3,TRGAEVY128F428BEF6,Bad Religion,Operation Rescue,punk,TRGVQMG12903CAE801,Built To Spill,Planting Seeds,rock,0.5530248312312898
correlation,1,TRPTWJT128F422F239,Silverstein,When Broken Is Easily Fixed (Album Version),punk,TRXKSAZ12903CAFB8E,Jill Scott,He Loves Me (Lyzel In E Flat),r&b/soul,0.7243852888582957
correlation,2,TRPTWJT128F422F239,Silverstein,When Broken Is Easily Fixed (Album Version),punk,TRLNCCP128F426504E,Michael Penn,Comfort,rock,0.7173484247048325
correlation,3,TRPTWJT128F422F239,Silverstein,When Broken Is Easily Fixed (Album Version),punk,TRUXYDP128F93234BD,Taylor Swift,Crazier,country,0.697984422827936
correlation,1,TRPYGVQ128E078EFE9,The Cure,Want,punk,TRISFKH128F9336E63,Beastie Boys,So What'Cha Want (Butt Naked Version) (Explicit) (2009 Digital Remaster),hip hop,0.696321036206974
correlation,2,TRPYGVQ128E078EFE9,The Cure,Want,punk,TRMEKRF12903CC80A6,Bouncing Souls_ The,Pervert,electronic,0.6875904805395778
correlation,3,TRPYGVQ128E078EFE9,The Cure,Want,punk,TRVFKVN128F42B501F,Shania Twain,All Fired Up_ No Place To Go,country,0.6822005754465814
correlation,1,TRJNMGP128F92E0427,Hey Monday,Josey,punk,TRMFKTA128F92FE268,The Bluetones,Carnt Be Trusted,pop,0.674230625257845
correlation,2,TRJNMGP128F92E0427,Hey Monday,Josey,punk,TRJEUFZ128F92F3FAE,Bruce Hornsby and the Range,The Way It Is,rock,0.6285831885418367
correlation,3,TRJNMGP128F92E0427,Hey Monday,Josey,punk,TRFXREK12903CE855F,Raine Maida,Earthless,folk,0.6148410342354331
correlation,1,TRVWMAR128F425A2DA,The Clash,1-2 Crush On You,punk,TROHCKX128F42ADF06,Electric Light Orchestra,Auntie (Ma-Ma-Ma Belle),rock,0.814076704523724
correlation,2,TRVWMAR128F425A2DA,The Clash,1-2 Crush On You,punk,TRNPSMI128F14A8E06,Brian McKnight,Holdin' On [Missin' U] (Album Version),r&b/soul,0.7801241176967935
correlation,3,TRVWMAR128F425A2DA,The Clash,1-2 Crush On You,punk,TRKERVB128F145B6DB,Mel & Kim,System,pop,0.7772882131287219
correlation,1,TRCKZBM128F425A2DD,The Clash,Brand New Cadillac,punk,TRVRZZI128F426846B,Billy Squier,She's A Runner (24-Bit Digitally Remastered 02),rock,0.5783845825398539
correlation,2,TRCKZBM128F425A2DD,The Clash,Brand New Cadillac,punk,TRECZIB12903CB8033,Asaf Avidan & the Mojos,Over You Blues,blues,0.5554113248611338
correlation,3,TRCKZBM128F425A2DD,The Clash,Brand New Cadillac,punk,TRABOIH128F9300B06,Willie Dixon,That's My Baby,blues,0.5271528991674362
correlation,1,TRCFCHA128F4259A75,The Clash,Cool Confusion,punk,TRJEJXZ128F9321015,The Supremes,Stranger In Paradise,r&b/soul,0.5983002946014011
correlation,2,TRCFCHA128F4259A75,The Clash,Cool Confusion,punk,TRQNPBZ128F424A1C9,The Itals,In Deh,reggae,0.5782416006054913
correlation,3,TRCFCHA128F4259A75,The Clash,Cool Confusion,punk,TROURLD128F42A9F95,The Be Good Tanyas,Midnight Moonlight,folk,0.5682863611064906
correlation,1,TRYSJKQ128F4259A73,The Clash,First Night Back In London,punk,TRMRNDW128F4292475,A Tribe Called Quest,Baby Phife's Return,hip hop,0.6312523736707347
correlation,2,TRYSJKQ128F4259A73,The Clash,First Night Back In London,punk,TRGXGMH128F92F5B48,John Denver,El Paso,rock,0.6295263127494258
correlation,3,TRYSJKQ128F4259A73,The Clash,First Night Back In London,punk,TRDPGXU128F9339C2A,Beastie Boys,B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),hip hop,0.6210111243512099
correlation,1,TRAQKVC128F425E65C,The Clash,Inoculated City,punk,TRVWTVK128F429AAAB,Immortal Technique,The 4th Branch,hip hop,0.5811706635845589
correlation,2,TRAQKVC128F425E65C,The Clash,Inoculated City,punk,TRCHTOQ12903CB2D56,Don Francisco,Adam_ Where Are You?,country,0.5555592093800191
correlation,3,TRAQKVC128F425E65C,The Clash,Inoculated City,punk,TRMGICM128F92E2AB8,Andrew Lloyd Webber,Masquerade,classical,0.5524027015457242
correlation,1,TRUASIU128F425A1D7,The Clash,Lost In The Supermarket,punk,TRJBEQI12903CDDCCE,Mary Black,Raven In The Storm,folk,0.7749839111112781
correlation,2,TRUASIU128F425A1D7,The Clash,Lost In The Supermarket,punk,TRBLBTB128F147F7EF,Patricia Barber,The Moon,jazz,0.759123898444516
correlation,3,TRUASIU128F425A1D7,The Clash,Lost In The Supermarket,punk,TRWNSHP128F42424E8,Mest,Can't Take This (Album Version),punk,0.7583462770525794
correlation,1,TROLGMC128F4259BB8,The Clash,Overpowered By Funk,punk,TRLXXCC128F92EABC3,Funkadelic,One Nation Under A Groove,r&b/soul,0.5893803592235457
correlation,2,TROLGMC128F4259BB8,The Clash,Overpowered By Funk,punk,TRNJNUP128E078F822,Free,Mr. Big,rock,0.5881952451112963
correlation,3,TROLGMC128F4259BB8,The Clash,Overpowered By Funk,punk,TRZCHKB128F92CB740,Anastacia,Club Megamix,rock,0.5863910949639646
correlation,1,TRMQMTC128F428A516,Bad Religion,Automatic Man (Album Version),punk,TRTPLZP128F426AC13,Bill Withers,Who Is He? (And What Is He To You?),r&b/soul,0.734893277921882
correlation,2,TRMQMTC128F428A516,Bad Religion,Automatic Man (Album Version),punk,TRTLLMP128F9307700,Bellamy Brothers,Old Hippie,country,0.7297087633792909
correlation,3,TRMQMTC128F428A516,Bad Religion,Automatic Man (Album Version),punk,TRQZEGA128F428FEFE,Suicidal Tendencies,Possessed To Skate,metal,0.718047834938352
correlation,1,TRQENBA128F426093C,Bad Religion,Chimaera (Album Version),punk,TRWFHUB128F1476AFB,Small Sins,She's The Source,rock,0.8014700482395719
correlation,2,TRQENBA128F426093C,Bad Religion,Chimaera (Album Version),punk,TRFCNPY128F934AF94,Anacrusis,What You Became,metal,0.7926228091290258
correlation,3,TRQENBA128F426093C,Bad Religion,Chimaera (Album Version),punk,TROKUOP12903CA7867,Bunny Wailer,Roots,reggae,0.7810602607288459
correlation,1,TRJCXHB128F428AC5B,Bad Religion,Damned to Be Free (Album Version),punk,TRZGDIA128F4294E98,Tonedeff,Ridiculous,hip hop,0.6402949779064916
correlation,2,TRJCXHB128F428AC5B,Bad Religion,Damned to Be Free (Album Version),punk,TRMSDGX128F428F296,Dan Le Sac vs Scroobius Pip,Fixed,hip hop,0.5887571466126007
correlation,3,TRJCXHB128F428AC5B,Bad Religion,Damned to Be Free (Album Version),punk,TROIYWE128F146BD93,Bird York,Lovely Thing,pop,0.585789723203448
correlation,1,TRHWAPL128F428BEEE,Bad Religion,Get Off,punk,TREBQOW128F92C4549,Common,Book Of Life,hip hop,0.8424436271366308
correlation,2,TRHWAPL128F428BEEE,Bad Religion,Get Off,punk,TRGLGNR128F1487A6F,Manafest,Runaway,hip hop,0.8052530656625012
correlation,3,TRHWAPL128F428BEEE,Bad Religion,Get Off,punk,TRCGKTL128F148C3FA,The Mighty Mighty Bosstones,Someday I Suppose,reggae,0.8011638761235188
correlation,1,TRHYIAH128F14825EC,Funeral For A Friend,Juneau,punk,TRJBEQI12903CDDCCE,Mary Black,Raven In The Storm,folk,0.6868928992379508
correlation,2,TRHYIAH128F14825EC,Funeral For A Friend,Juneau,punk,TRYAVHM12903CF521E,Swollen Members,Switchblade,hip hop,0.684083933161845
correlation,3,TRHYIAH128F14825EC,Funeral For A Friend,Juneau,punk,TRNOOMW128F4257F9C,Gorefest,Super Reality,metal,0.6503141095247913
correlation,1,TRWMODL128F92E7E2A,Wire,Another The letter,punk,TRWLKWQ128F92F93D0,Ayreon,Prologue,metal,0.5019715949080112
correlation,2,TRWMODL128F92E7E2A,Wire,Another The letter,punk,TRYPKXM128F932A9EE,Cinderella Effect,Israel,classical,0.47222112192862137
correlation,3,TRWMODL128F92E7E2A,Wire,Another The letter,punk,TRQNPBZ128F424A1C9,The Itals,In Deh,reggae,0.47094522571384045
correlation,1,TRABGYE128E078278A,Wire,Strange,punk,TRVGXWV128F148640B,Kelis,Trilogy,r&b/soul,0.44784609422650357
correlation,2,TRABGYE128E078278A,Wire,Strange,punk,TRERNJZ128F1452EC5,The Departure,Arms Around Me (BBC 6Music Session),rock,0.421828935709341
correlation,3,TRABGYE128E078278A,Wire,Strange,punk,TRKMPQS128F932DC13,Belleruche,Bought & Sold,jazz,0.415374914086428
correlation,1,TRBAQPR128F92F4AB0,The Wonder Years,Dude_ What Is a Land Pirate?,punk,TRAORGE12903CBE64B,Chantal Kreviazuk,Ghosts Of You,pop,0.7229487440801513
correlation,2,TRBAQPR128F92F4AB0,The Wonder Years,Dude_ What Is a Land Pirate?,punk,TRKRVKD128F9327008,Hollywood Undead,Undead,hip hop,0.7212510847321011
correlation,3,TRBAQPR128F92F4AB0,The Wonder Years,Dude_ What Is a Land Pirate?,punk,TRXICJK128F1466AA5,Digable Planets,Slowes' Comb/The May 4th Movement starring Doodlebug,reggae,0.7042266072233658
correlation,1,TRVOTRF128F148AE44,Dashboard Confessional,Again I Go Unnoticed,punk,TRFBASZ128F42317D3,Dawn of Relic,The Awakening,metal,0.57395995523299
correlation,2,TRVOTRF128F148AE44,Dashboard Confessional,Again I Go Unnoticed,punk,TRDUPRE128F92E9E79,Bebo Norman,Other Side of Day,rock,0.5711380002276906
correlation,3,TRVOTRF128F148AE44,Dashboard Confessional,Again I Go Unnoticed,punk,TRVWMKK128F422AD41,Assemblage 23,MAPS OF REALITY,pop,0.5653855607305294
correlation,1,TRRERUT128F1477144,Dashboard Confessional,Carry This Picture,punk,TRMGSLI128F93276B8,Andrea Bocelli,I Believe,classical,0.6699581034755704
correlation,2,TRRERUT128F1477144,Dashboard Confessional,Carry This Picture,punk,TRZPHVT128F4298109,The Cat Empire,The Car Song,reggae,0.6568762642321868
correlation,3,TRRERUT128F1477144,Dashboard Confessional,Carry This Picture,punk,TRAQOSN12903CEFA18,Lacuna Coil,Soul Into Hades,metal,0.6565024415424653
correlation,1,TRHGTHE128F428B4C3,Usher,U R The One,r&b/soul,TRYQPDL128F4265A48,Kat DeLuna,Run The Show,r&b/soul,0.6052950963422944
correlation,2,TRHGTHE128F428B4C3,Usher,U R The One,r&b/soul,TRWLKBS12903CC57D7,Good Old War,Tell Me (Acoustic),folk,0.5888600530125533
correlation,3,TRHGTHE128F428B4C3,Usher,U R The One,r&b/soul,TROKYHH128F9316FAB,Avant,Y.O.U.,blues,0.583123477369113
correlation,1,TREIEOO128F42B0099,Chris Brown,Ain't No Way (You Won't Love Me),r&b/soul,TRFYGMB128F425A7A2,Natasha Bedingfield,Stumble,pop,0.826400554670768
correlation,2,TREIEOO128F42B0099,Chris Brown,Ain't No Way (You Won't Love Me),r&b/soul,TRENNUC128F427B111,Michael McDonald,You Don't Know Me,r&b/soul,0.8226916249738011
correlation,3,TREIEOO128F42B0099,Chris Brown,Ain't No Way (You Won't Love Me),r&b/soul,TRGTQCP128F932573A,Hilary Duff,Play With Fire,pop,0.8166435280352635
correlation,1,TRRZSBO128F428BE44,Usher,Nice & Slow,r&b/soul,TRCVHTU128F92F6FF7,Avant,I Wanna Know,blues,0.7956996874142246
correlation,2,TRRZSBO128F428BE44,Usher,Nice & Slow,r&b/soul,TRFRZZC128F935F71A,Al Jarreau,Look What You've Done For Me,r&b/soul,0.7849504603391702
correlation,3,TRRZSBO128F428BE44,Usher,Nice & Slow,r&b/soul,TRJJTPI128F4276759,Hawthorne Heights,Rescue Me,punk,0.7832275278517389
correlation,1,TRMZSRG128F428BE3F,Usher,Roni,r&b/soul,TRAIEIM128F4253EFD,Nick Cave & The Bad Seeds,She Passed By My Window,rock,0.6444843344644137
correlation,2,TRMZSRG128F428BE3F,Usher,Roni,r&b/soul,TRKXMPU128F4222F78,Rickie Lee Jones,My One And Only Love,jazz,0.6414283628336326
correlation,3,TRMZSRG128F428BE3F,Usher,Roni,r&b/soul,TRWVXWR128F92CF848,Mark Wills,She's In Love,country,0.6069380712848171
correlation,1,TRENECR128F92DAC48,Chris Brown,Damage,r&b/soul,TRGHYGG12903CAC100,R. Kelly,Kickin' It With Your Girlfriend,r&b/soul,0.7619136381720105
correlation,2,TRENECR128F92DAC48,Chris Brown,Damage,r&b/soul,TRKLJAG128F42B31CF,Mario Vazquez,Everytime I...,r&b/soul,0.7608741205530636
correlation,3,TRENECR128F92DAC48,Chris Brown,Damage,r&b/soul,TRSTJFQ128F428DA21,Less Than Jake,I Think I Love You,reggae,0.7561268850931078
correlation,1,TRIAONH128F9340E62,Chris Brown,Gotta Be Ur Man,r&b/soul,TRFBUYK128F4250654,Melanie Thornton,I Apologize,pop,0.666011662434606
correlation,2,TRIAONH128F9340E62,Chris Brown,Gotta Be Ur Man,r&b/soul,TRVCMBD128E0793863,Blackstreet,Happy Song (Tonite),r&b/soul,0.6454507986660454
correlation,3,TRIAONH128F9340E62,Chris Brown,Gotta Be Ur Man,r&b/soul,TRUYSOV12903CED603,Esmée Denters,Getting Over You,r&b/soul,0.6318552647829369
correlation,1,TRFBNCQ128F9302AD9,Akon,Birthmark,r&b/soul,TRCFOQP128F42A8E14,Rooney,When Did Your Heart Go Missing?,rock,0.6510524993666078
correlation,2,TRFBNCQ128F9302AD9,Akon,Birthmark,r&b/soul,TRNDLHW128F424EF6B,Jamie Cullum,Where Is Your Heart At?,jazz,0.6400030278996278
correlation,3,TRFBNCQ128F9302AD9,Akon,Birthmark,r&b/soul,TRYJQQG128EF34A50A,Eric Burdon,Heart Attack,rock,0.6261639036648713
correlation,1,TRPZAPZ128F9341D3E,R. Kelly,Don't You Say No,r&b/soul,TRTBBGQ128E078FE63,Kelly Price,Don't Say Goodbye,r&b/soul,0.7522952099272384
correlation,2,TRPZAPZ128F9341D3E,R. Kelly,Don't You Say No,r&b/soul,TRWZCIQ12903C97881,Nat King Cole,If You Can't Smile And Say Yes,jazz,0.742065030126679
correlation,3,TRPZAPZ128F9341D3E,R. Kelly,Don't You Say No,r&b/soul,TRRREHG128F9319163,Bad Brains,Don't Bother Me (Bad Brains),punk,0.7378691753394999
correlation,1,TRGHYGG12903CAC100,R. Kelly,Kickin' It With Your Girlfriend,r&b/soul,TRMTJJT128F14636D9,Lloyd Cole,I Didn't Know That You Cared,electronic,0.8054190582338937
correlation,2,TRGHYGG12903CAC100,R. Kelly,Kickin' It With Your Girlfriend,r&b/soul,TRVUUKM128F425FB16,King Tee,Guitar Playin',hip hop,0.8045662213919774
correlation,3,TRGHYGG12903CAC100,R. Kelly,Kickin' It With Your Girlfriend,r&b/soul,TROXHLM128F4266510,Blues Traveler,Hook,blues,0.8012645625876547
correlation,1,TRNEYNN128F92C21F7,R. Kelly,Rise Up,r&b/soul,TRTKAVS128F93096FD,Flobots,Rise,hip hop,0.6339983306142599
correlation,2,TRNEYNN128F92C21F7,R. Kelly,Rise Up,r&b/soul,TRWRUQO128F14733DD,Big Moe,S.U.C.,hip hop,0.5913379596956747
correlation,3,TRNEYNN128F92C21F7,R. Kelly,Rise Up,r&b/soul,TROJJKH128F425C8D8,The Pharcyde,Hey You,hip hop,0.5895153146253319
correlation,1,TRRSRXG128E07888AF,Mariah Carey,Joy Ride,r&b/soul,TRWZWOX128F935A084,Sean Kingston,Magical,hip hop,0.6240508179681261
correlation,2,TRRSRXG128E07888AF,Mariah Carey,Joy Ride,r&b/soul,TROKOBJ12903CAF917,Leo Sayer,We've Got Ourselves In Love ,jazz,0.5720641754026792
correlation,3,TRRSRXG128E07888AF,Mariah Carey,Joy Ride,r&b/soul,TRAILGJ128F1485985,Ima Robot,Lovers In Captivity,rock,0.5645432967544289
correlation,1,TRONPIZ128F1454219,Mariah Carey,Sprung,r&b/soul,TRJJTPI128F4276759,Hawthorne Heights,Rescue Me,punk,0.7608324508522968
correlation,2,TRONPIZ128F1454219,Mariah Carey,Sprung,r&b/soul,TRKRPKE128E07946D4,Thalia,Alguien Real (Baby_ I'm In Love),latin,0.7333586244217462
correlation,3,TRONPIZ128F1454219,Mariah Carey,Sprung,r&b/soul,TRGNWZK128F42960A4,Syleena Johnson,All Of Me,r&b/soul,0.7178373169875951
correlation,1,TRJKYAO128F427420D,Luther Vandross,Never Too Much,r&b/soul,TREENNZ128F145B67D,Nat King Cole,She's Funny That Way,jazz,0.7032174376959976
correlation,2,TRJKYAO128F427420D,Luther Vandross,Never Too Much,r&b/soul,TRNBBTI128F4287F41,Phyllis Hyman,Heavenly,r&b/soul,0.6563588954880661
correlation,3,TRJKYAO128F427420D,Luther Vandross,Never Too Much,r&b/soul,TRZFWHP12903D13D18,Webb Pierce,I Ain't Never,country,0.6515009824513528
correlation,1,TRYGRKO128F9343244,R. Kelly,Chocolate Factory,r&b/soul,TRFLXHF128F145903A,Clifford T Ward,A Day To Myself,folk,0.6204585287408626
correlation,2,TRYGRKO128F9343244,R. Kelly,Chocolate Factory,r&b/soul,TRNKEPV128F425A56C,Clannad,Second Nature,folk,0.5890147315015468
correlation,3,TRYGRKO128F9343244,R. Kelly,Chocolate Factory,r&b/soul,TRTIMMH128F92F2122,Joan Baez,The Lily Of The West,folk,0.5793977069078231
correlation,1,TROIJDA128F9341E70,R. Kelly,I Mean (I Don't Mean It),r&b/soul,TRDQNSS128F4240C31,Millencolin,Random I Am (Album Version),punk,0.8111011647829036
correlation,2,TROIJDA128F9341E70,R. Kelly,I Mean (I Don't Mean It),r&b/soul,TRAFLMU128F4274A4D,G-Unit,I Don't Want To Talk About It,hip hop,0.8013249120972675
correlation,3,TROIJDA128F9341E70,R. Kelly,I Mean (I Don't Mean It),r&b/soul,TRNLKLH128EF340A43,Macy Gray,Shoo Be Doo,r&b/soul,0.7968875277543385
correlation,1,TRXTJGV12903CAC0F8,R. Kelly,In The Kitchen,r&b/soul,TRSBDFP128F4226F52,Honeycut,Crowded Avenue,electronic,0.7004818479809717
correlation,2,TRXTJGV12903CAC0F8,R. Kelly,In The Kitchen,r&b/soul,TRTUEDO12903CE3D8F,Grandmaster Flash,Them Jeans,hip hop,0.6625085872091849
correlation,3,TRXTJGV12903CAC0F8,R. Kelly,In The Kitchen,r&b/soul,TRJWGLF128F149960E,Scooter,Time And Space,electronic,0.6615650972414114
correlation,1,TRTWRQD12903CA9E3B,Alicia Keys,Distance And Time,r&b/soul,TRNJMKH128F426749E,Beverley Craven,Promise Me,pop,0.7490276349915075
correlation,2,TRTWRQD12903CA9E3B,Alicia Keys,Distance And Time,r&b/soul,TRLVIKC12903CF81B9,Burden Of A Day,My Forfeit,metal,0.7466283244194508
correlation,3,TRTWRQD12903CA9E3B,Alicia Keys,Distance And Time,r&b/soul,TRLQBZP12903CECC4A,Hello Saferide,Get Sick Soon,folk,0.7359497950074521
correlation,1,TRWPMRK12903CCDA98,Alicia Keys,Lover Man,r&b/soul,TRFATUU128F4265A15,Diana King,Can't Do Without You,r&b/soul,0.6017517605220205
correlation,2,TRWPMRK12903CCDA98,Alicia Keys,Lover Man,r&b/soul,TROPSVL128F4265DF5,Cree Summer,Miss Moon,reggae,0.5719131442477129
correlation,3,TRWPMRK12903CCDA98,Alicia Keys,Lover Man,r&b/soul,TRLVRJP128F93519FB,Atmosphere,Hair,hip hop,0.5710016377612572
correlation,1,TRMTTBA128F429A7EC,Alicia Keys,Nobody Not Really (Interlude),r&b/soul,TRNNLCQ128F426E87E,Charley Patton,Down The Dirt Road Blues,blues,0.6312766868257758
correlation,2,TRMTTBA128F429A7EC,Alicia Keys,Nobody Not Really (Interlude),r&b/soul,TRRCMIA12903CE8562,Raine Maida,Confessional,rock,0.6208224040895387
correlation,3,TRMTTBA128F429A7EC,Alicia Keys,Nobody Not Really (Interlude),r&b/soul,TRVJKTB128F4262283,The Distillers,I Understand,punk,0.6159081682266532
correlation,1,TRWCVWH128F4284EE5,Alicia Keys,Piano & I,r&b/soul,TRSEYKD128F427F46E,Frankie J,Without You,r&b/soul,0.7004250792640794
correlation,2,TRWCVWH128F4284EE5,Alicia Keys,Piano & I,r&b/soul,TRYXJHS128F429E02B,Permanent Me,Heartattack,punk,0.6862140417806606
correlation,3,TRWCVWH128F4284EE5,Alicia Keys,Piano & I,r&b/soul,TRETHYH128F9307A6A,Big Star,I Am The Cosmos,pop,0.6823445677126554
correlation,1,TRQQLZD128F425E9BC,Alicia Keys,Tell You Something (Nana's Reprise),r&b/soul,TRFWLDO128F93613DF,Joe Bonamassa,Ball Peen Hammer,blues,0.750798565683361
correlation,2,TRQQLZD128F425E9BC,Alicia Keys,Tell You Something (Nana's Reprise),r&b/soul,TROSCTL128F423EAF8,Kristin Hersh,Tuesday Night,folk,0.747452035860613
correlation,3,TRQQLZD128F425E9BC,Alicia Keys,Tell You Something (Nana's Reprise),r&b/soul,TRTXZGM128F428B62B,Toni Braxton,Love Affair,r&b/soul,0.7182802460316992
correlation,1,TREAJBV12903CCDA96,Alicia Keys,Try Sleeping With A Broken Heart,r&b/soul,TRQYLYP12903CC26F6,Barry White,Never Gonna Give You Up,r&b/soul,0.7361024823542571
correlation,2,TREAJBV12903CCDA96,Alicia Keys,Try Sleeping With A Broken Heart,r&b/soul,TRRXFHO128EF3550BC,Erin McKeown,Fast As I Can,folk,0.7283450461951196
correlation,3,TREAJBV12903CCDA96,Alicia Keys,Try Sleeping With A Broken Heart,r&b/soul,TRSDDPK128F146AF76,Liz Phair,Go On Ahead,rock,0.7230047045140302
correlation,1,TRDFWVZ128F4284EF0,Alicia Keys,Why Do I Feel So Sad,r&b/soul,TROYGTB128F14564F4,Brian McKnight,Try Our Love Again,r&b/soul,0.6298417705784741
correlation,2,TRDFWVZ128F4284EF0,Alicia Keys,Why Do I Feel So Sad,r&b/soul,TRVVBPB128F4250C72,Classified,Freezin In The Cold,hip hop,0.6269207802431425
correlation,3,TRDFWVZ128F4284EF0,Alicia Keys,Why Do I Feel So Sad,r&b/soul,TRJVYHL128F14B042C,Todd Rundgren,Lost Horizon,pop,0.6231852304928315
